Mesto,Ime,Single,SingleRekord,Average,AverageRekord,Drzava,Poskusi,ImeRunde,IndeksRunde,Leto
32,Felix Strasser,10.85,,13.07,,at,12.15 (15.03) (10.85) 12.19 14.88,3x3x3 Cube Semi Final,1,2024
33,Erin Pernar,12.32,,13.30,,hr,(14.39) 13.09 (12.32) 12.87 13.94,3x3x3 Cube Semi Final,1,2024
34,Marko Obradović,11.87,,13.83,,si,(11.87) (15.46) 14.06 14.91 12.52,3x3x3 Cube Semi Final,1,2024
35,Izak Lepej,13.11,,13.94,,si,(13.11) 13.46 13.39 (16.92) 14.97,3x3x3 Cube Semi Final,1,2024
36,Filip Judež,13.24,,14.15,,si,(14.69) 13.64 14.34 14.46 (13.24),3x3x3 Cube Semi Final,1,2024
37,Roko Mihael Ivić,12.32,,14.79,,hr,13.99 (17.30) 13.90 16.47 (12.32),3x3x3 Cube Semi Final,1,2024
38,Marin Grgić,11.12,,14.90,,hr,16.41 13.01 (16.46) 15.29 (11.12),3x3x3 Cube Semi Final,1,2024
39,David Ziegelwagner,13.35,,15.38,,at,13.71 16.66 (13.35) (17.14) 15.76,3x3x3 Cube Semi Final,1,2024
40,Jernej Šubelj,12.70,,15.48,,si,15.08 (18.43) 14.38 16.97 (12.70),3x3x3 Cube Semi Final,1,2024
41,Oskar Hudomalj,13.81,,15.57,,si,15.40 16.42 (16.62) 14.90 (13.81),3x3x3 Cube Semi Final,1,2024
42,Jakob Hladnik,14.49,,15.58,,si,(20.25) 15.72 15.39 (14.49) 15.63,3x3x3 Cube Semi Final,1,2024
43,Dušan Zakelšek,14.64,,15.61,,si,16.08 16.09 (18.20) 14.67 (14.64),3x3x3 Cube Semi Final,1,2024
44,Urh Remic,13.98,,16.04,,si,14.21 (13.98) 17.37 (23.58) 16.54,3x3x3 Cube Semi Final,1,2024
45,Tajda Horvat,13.79,,16.22,,si,(13.79) 19.08 15.12 14.46 (19.39),3x3x3 Cube Semi Final,1,2024
46,Gregor Mikic,13.07,,16.29,,si,21.44 (13.07) (23.53) 13.63 13.81,3x3x3 Cube Semi Final,1,2024
47,Klemen Bah,14.20,,16.42,,si,(17.84) 16.50 17.16 (14.20) 15.61,3x3x3 Cube Semi Final,1,2024
48,Bartul Marušić,13.98,,16.48,,hr,17.00 15.65 16.79 (13.98) (21.57),3x3x3 Cube Semi Final,1,2024
49,Danijel Bajsić,15.58,,16.72,,hr,17.35 (15.58) 16.82 15.99 (18.49),3x3x3 Cube Semi Final,1,2024
50,Blaž Kovačič,13.68,,16.75,,si,(13.68) 16.87 (DNF) 17.68 15.69,3x3x3 Cube Semi Final,1,2024
51,Albert Erdelez,15.60,,16.92,,hr,(18.00) (15.60) 17.69 17.28 15.79,3x3x3 Cube Semi Final,1,2024
52,Lojze Perme,14.96,,17.01,,si,18.80 15.18 (18.87) (14.96) 17.04,3x3x3 Cube Semi Final,1,2024
53,Aljaž Turk,13.35,,17.29,,si,(13.35) 17.05 (19.34) 16.74 18.09,3x3x3 Cube Semi Final,1,2024
54,Tom Macele,17.19,,18.21,,si,18.82 (DNF) 18.37 (17.19) 17.43,3x3x3 Cube Semi Final,1,2024
55,Jernej Hebar,18.13,,19.05,,si,(22.86) 19.06 (18.13) 18.16 19.92,3x3x3 Cube Semi Final,1,2024
56,Gal Brumec,16.03,,19.15,,si,21.16 (42.02) (16.03) 19.15 17.13,3x3x3 Cube Semi Final,1,2024
57,David Kocjančič,16.96,,19.75,,si,18.26 (23.35) 21.73 19.27 (16.96),3x3x3 Cube Semi Final,1,2024
58,Albert Gracer,16.10,,20.28,,si,19.72 23.36 (26.94) 17.76 (16.10),3x3x3 Cube Semi Final,1,2024
59,Vigo Pernar,15.36,,21.74,,hr,(33.26) (15.36) 24.65 18.98 21.58,3x3x3 Cube Semi Final,1,2024
1,Alwin Federsel,6.94,,7.87,,at,7.47 (DNF) 8.51 7.64 (6.94),3x3x3 Cube Second round,2,2024
2,Michael Liubarets,7.00,,8.17,,ua,7.16 (7.00) 9.21 8.14 (9.30),3x3x3 Cube Second round,2,2024
3,Dávid Szabó,7.95,,8.64,,hu,8.91 (DNF) (7.95) 8.50 8.51,3x3x3 Cube Second round,2,2024
4,Taiyo Berčič,7.14,,9.27,,si,7.18 8.00 (DNF) (7.14) 12.63,3x3x3 Cube Second round,2,2024
5,Bruno Di Renzo John,8.38,,9.31,,de,(8.38) 10.14 8.50 9.28 (11.42),3x3x3 Cube Second round,2,2024
6,Ádám Szabó,9.10,,9.36,,hu,9.35 9.58 (11.28) 9.16 (9.10),3x3x3 Cube Second round,2,2024
7,Oskar Vidiček,8.71,,9.40,,si,9.65 (8.71) (11.22) 9.19 9.35,3x3x3 Cube Second round,2,2024
8,David Vujasić,7.87,,9.75,,hr,9.55 (10.35) 9.77 (7.87) 9.94,3x3x3 Cube Second round,2,2024
9,Marcel Ručigaj,7.67,,9.99,,si,(10.86) 9.33 10.73 9.90 (7.67),3x3x3 Cube Second round,2,2024
10,Aleksa Radovanović,9.26,,10.21,,rs,10.28 (10.67) 10.03 (9.26) 10.32,3x3x3 Cube Second round,2,2024
11,Simon Mars,9.14,,10.32,,si,10.72 10.60 9.65 (9.14) (12.71),3x3x3 Cube Second round,2,2024
12,Bruno Ivančić,8.44,,10.38,,hr,10.15 10.71 (13.26) (8.44) 10.28,3x3x3 Cube Second round,2,2024
13,Filip Premužić,9.77,,10.98,,hr,9.87 (14.55) 11.98 (9.77) 11.09,3x3x3 Cube Second round,2,2024
14,Benedek Szepesi-Réder,9.07,,11.27,,hu,(9.07) 11.75 (14.60) 9.95 12.12,3x3x3 Cube Second round,2,2024
15,Matic Omulec,9.45,,11.27,,si,11.36 11.47 (13.60) (9.45) 10.98,3x3x3 Cube Second round,2,2024
16,Jakov Srečković,9.07,,11.36,,hr,12.97 11.17 9.95 (9.07) (13.21),3x3x3 Cube Second round,2,2024
17,Anton Kokalj Pezzano,9.91,,11.55,,si,11.83 (9.91) (13.36) 12.10 10.71,3x3x3 Cube Second round,2,2024
18,Stanko Perme,10.50,,11.87,,si,(12.65) (10.50) 11.96 11.31 12.33,3x3x3 Cube Second round,2,2024
19,Tomaž Saje,10.36,,11.93,,si,11.23 (16.33) (10.36) 13.15 11.42,3x3x3 Cube Second round,2,2024
20,Serafim Weiß,9.24,,11.98,,de,(9.24) 11.64 (12.83) 11.67 12.62,3x3x3 Cube Second round,2,2024
21,Muxi Yan,9.34,,12.13,,es,11.92 (9.34) 12.63 (18.63) 11.84,3x3x3 Cube Second round,2,2024
22,Tisa Megušar,10.85,,12.17,,si,11.40 12.50 (10.85) (13.47) 12.62,3x3x3 Cube Second round,2,2024
23,Izak Lepej,11.96,,12.69,,si,13.19 12.02 (11.96) (14.01) 12.85,3x3x3 Cube Second round,2,2024
24,Roman Sokolovskyi,10.47,,12.70,,ua,10.74 (10.47) 13.88 13.48 (21.57),3x3x3 Cube Second round,2,2024
25,Felix Strasser,11.44,,12.80,,at,(11.44) 12.95 11.95 13.51 (14.06),3x3x3 Cube Second round,2,2024
26,Konstantin Jaehne,11.91,,12.86,,de,(19.97) 13.88 12.09 (11.91) 12.60,3x3x3 Cube Second round,2,2024
27,Nenad Marjanović,11.80,,13.05,,hr,(13.50) 12.83 (11.80) 12.87 13.46,3x3x3 Cube Second round,2,2024
28,Barbara Kralj,11.34,,13.17,,hr,11.94 (15.79) 13.12 (11.34) 14.45,3x3x3 Cube Second round,2,2024
29,Nemanja Vujnović,10.72,,13.28,,ba,13.41 (14.08) 12.98 (10.72) 13.46,3x3x3 Cube Second round,2,2024
30,Marko Obradović,11.18,,13.31,,si,11.68 (11.18) 14.23 (15.55) 14.01,3x3x3 Cube Second round,2,2024
31,Filip Barbirič Frank,11.48,,13.45,,si,(11.48) 14.16 (14.56) 13.30 12.89,3x3x3 Cube Second round,2,2024
32,Matej Brkić,9.53,,13.55,,si,(9.53) 12.31 13.51 (14.86) 14.82,3x3x3 Cube Second round,2,2024
33,Blaž Kovačič,13.20,,13.68,,si,13.39 13.45 (15.73) 14.20 (13.20),3x3x3 Cube Second round,2,2024
34,Filip Judež,11.81,,13.72,,si,(16.26) 13.17 13.20 (11.81) 14.80,3x3x3 Cube Second round,2,2024
35,Riccardo Fiumefreddo,12.44,,13.91,,it,(12.44) 14.33 (14.74) 14.59 12.81,3x3x3 Cube Second round,2,2024
36,Dušan Zakelšek,12.08,,14.00,,si,13.12 14.43 14.45 (12.08) (14.95),3x3x3 Cube Second round,2,2024
37,Marin Grgić,11.96,,14.05,,hr,(11.96) 15.88 (24.68) 12.10 14.18,3x3x3 Cube Second round,2,2024
38,Oskar Hudomalj,11.36,,14.20,,si,(11.36) 14.42 12.99 15.20 (15.48),3x3x3 Cube Second round,2,2024
39,Erin Pernar,13.51,,14.71,,hr,15.52 14.08 (16.32) (13.51) 14.52,3x3x3 Cube Second round,2,2024
40,Jakob Hladnik,13.53,,14.94,,si,(18.34) (13.53) 15.58 14.11 15.14,3x3x3 Cube Second round,2,2024
41,Jakob Kitak,10.48,,15.04,,si,(10.48) 14.98 10.73 (DNF) 19.40,3x3x3 Cube Second round,2,2024
42,Jernej Šubelj,12.70,,15.20,,si,14.97 15.81 (12.70) 14.83 (17.58),3x3x3 Cube Second round,2,2024
43,Bartul Marušić,12.13,,15.21,,hr,14.06 16.75 (18.02) (12.13) 14.81,3x3x3 Cube Second round,2,2024
44,Roko Mihael Ivić,11.94,,15.66,,hr,15.91 (19.90) 14.15 (11.94) 16.93,3x3x3 Cube Second round,2,2024
45,Jernej Hebar,14.16,,15.98,,si,(20.49) (14.16) 14.79 16.51 16.65,3x3x3 Cube Second round,2,2024
46,Tajda Horvat,13.71,,16.18,,si,17.04 17.45 14.04 (13.71) (18.31),3x3x3 Cube Second round,2,2024
47,Aljaž Turk,13.23,,16.25,,si,(13.23) 17.26 15.34 (47.59) 16.15,3x3x3 Cube Second round,2,2024
48,Gregor Mikic,13.88,,16.25,,si,(17.79) 17.10 16.78 (13.88) 14.87,3x3x3 Cube Second round,2,2024
49,Lojze Perme,16.10,,16.40,,si,16.87 16.16 (16.10) 16.18 (20.94),3x3x3 Cube Second round,2,2024
50,Tom Macele,15.13,,16.43,,si,17.21 16.48 15.59 (15.13) (22.47),3x3x3 Cube Second round,2,2024
51,Kajetan Markič,12.31,,16.48,,si,15.26 14.99 19.19 (12.31) (26.13),3x3x3 Cube Second round,2,2024
52,Albert Erdelez,13.04,,16.67,,hr,17.25 (19.31) 16.40 (13.04) 16.36,3x3x3 Cube Second round,2,2024
53,Klemen Bah,13.98,,16.80,,si,(22.87) 16.47 17.36 16.58 (13.98),3x3x3 Cube Second round,2,2024
54,Vigo Pernar,14.75,,17.16,,hr,18.77 17.54 (19.64) 15.18 (14.75),3x3x3 Cube Second round,2,2024
55,David Ziegelwagner,15.99,,17.44,,at,(15.99) 17.13 18.18 17.02 (22.73),3x3x3 Cube Second round,2,2024
56,Urh Remic,14.43,,17.50,,si,17.93 16.99 (18.32) (14.43) 17.58,3x3x3 Cube Second round,2,2024
57,Gal Brumec,15.47,,18.21,,si,(15.47) 16.83 19.11 18.69 (19.86),3x3x3 Cube Second round,2,2024
58,David Kocjančič,17.05,,18.25,,si,18.21 (19.69) (17.05) 17.72 18.82,3x3x3 Cube Second round,2,2024
59,Albert Gracer,15.94,,18.46,,si,(15.94) 19.25 19.28 (20.04) 16.86,3x3x3 Cube Second round,2,2024
60,Danijel Bajsić,16.37,,18.63,,hr,(20.53) (16.37) 19.20 18.93 17.75,3x3x3 Cube Second round,2,2024
61,Gabriel Babić,16.20,,18.79,,hr,19.07 (20.18) (16.20) 19.59 17.72,3x3x3 Cube Second round,2,2024
62,Branko Kobal,15.22,,18.88,,si,22.23 18.85 (25.08) (15.22) 15.56,3x3x3 Cube Second round,2,2024
63,Ludvik Domicijan Vrhovšek,17.70,,18.90,,si,(17.70) 19.78 (21.48) 18.60 18.32,3x3x3 Cube Second round,2,2024
64,Tian Hren,16.34,,19.16,,si,19.46 (21.62) (16.34) 20.13 17.90,3x3x3 Cube Second round,2,2024
65,Matej Poljanšek,18.03,,19.23,,si,19.91 (18.03) 18.31 (21.65) 19.46,3x3x3 Cube Second round,2,2024
66,Jaka Horvat,19.28,,19.65,,si,19.63 (19.28) 19.47 19.86 (22.93),3x3x3 Cube Second round,2,2024
67,Nejc Rihtaršič,16.95,,19.67,,si,(16.95) (24.55) 19.73 18.22 21.07,3x3x3 Cube Second round,2,2024
68,Luka Lep,18.23,,20.15,,si,21.52 (21.54) (18.23) 19.03 19.90,3x3x3 Cube Second round,2,2024
69,Jan Gal Lončar,14.60,,20.51,,si,16.62 20.57 (14.60) (30.55) 24.34,3x3x3 Cube Second round,2,2024
70,Blaž Fošnarič,15.98,,20.69,,si,21.88 21.51 (15.98) (23.36) 18.69,3x3x3 Cube Second round,2,2024
71,Fabijan Kosar,16.35,,21.41,,hr,(26.12) (16.35) 20.12 20.33 23.79,3x3x3 Cube Second round,2,2024
72,Hussein Tariq,17.76,,21.51,,iq,17.94 25.03 (17.76) 21.56 (25.51),3x3x3 Cube Second round,2,2024
73,Julijan Virag,19.93,,22.54,,si,24.97 21.89 (28.62) 20.77 (19.93),3x3x3 Cube Second round,2,2024
74,Jan Mihevc,15.61,,23.11,,si,20.41 27.00 21.91 (15.61) (DNF),3x3x3 Cube Second round,2,2024
75,Lukáš Labuda,22.88,,25.43,,sk,27.62 23.48 (22.88) 25.19 (30.47),3x3x3 Cube Second round,2,2024
76,Tino Lah,21.58,,25.47,,si,(33.76) (21.58) 24.68 24.20 27.53,3x3x3 Cube Second round,2,2024
77,Nik Pevec,22.00,,25.54,,si,23.46 25.68 (22.00) 27.47 (28.15),3x3x3 Cube Second round,2,2024
78,Marko Rajkovača,22.43,,26.79,,hr,(33.00) 27.44 (22.43) 23.82 29.11,3x3x3 Cube Second round,2,2024
79,Valter Ostruh,23.35,,27.74,,si,26.14 (30.22) 29.92 (23.35) 27.16,3x3x3 Cube Second round,2,2024
80,Marcel Žibret,24.06,,28.45,,si,29.82 (34.47) 26.21 (24.06) 29.32,3x3x3 Cube Second round,2,2024
1,Michael Liubarets,7.25,,7.91,,ua,7.94 8.15 (7.25) (9.07) 7.65,3x3x3 Cube First round,3,2024
2,Alwin Federsel,6.33,,8.26,,at,7.28 (6.33) 8.33 (DNF) 9.16,3x3x3 Cube First round,3,2024
3,Taiyo Berčič,6.50,,8.97,,si,9.93 (12.41) 8.60 (6.50) 8.39,3x3x3 Cube First round,3,2024
4,Dávid Szabó,7.28,,9.05,,hu,10.40 9.29 (7.28) 7.45 (11.21),3x3x3 Cube First round,3,2024
5,Aleksa Radovanović,7.84,,9.24,,rs,10.00 (10.28) 8.57 9.16 (7.84),3x3x3 Cube First round,3,2024
6,Oskar Vidiček,7.87,,9.24,,si,8.49 (7.87) (11.39) 10.96 8.28,3x3x3 Cube First round,3,2024
7,Jakov Srečković,8.97,,9.71,,hr,(11.84) (8.97) 10.31 9.29 9.53,3x3x3 Cube First round,3,2024
8,David Vujasić,8.42,,9.82,,hr,10.44 10.31 8.70 (11.23) (8.42),3x3x3 Cube First round,3,2024
9,Ádám Szabó,8.26,,10.17,,hu,(DNF) 10.13 (8.26) 9.62 10.77,3x3x3 Cube First round,3,2024
10,Simon Mars,8.97,,10.73,,si,10.32 (8.97) (13.60) 11.51 10.35,3x3x3 Cube First round,3,2024
11,Bruno Di Renzo John,9.45,,10.91,,de,11.66 (DNF) 10.29 (9.45) 10.79,3x3x3 Cube First round,3,2024
12,Tomaž Saje,10.14,,10.95,,si,11.70 10.35 (10.14) 10.79 (13.69),3x3x3 Cube First round,3,2024
13,Marcel Ručigaj,8.58,,10.97,,si,(8.58) 10.58 11.46 10.86 (12.60),3x3x3 Cube First round,3,2024
14,Matic Omulec,9.41,,11.23,,si,9.52 13.05 11.13 (14.58) (9.41),3x3x3 Cube First round,3,2024
15,Anton Kokalj Pezzano,9.98,,11.29,,si,12.02 10.49 (12.45) (9.98) 11.36,3x3x3 Cube First round,3,2024
16,Konstantin Jaehne,10.25,,11.59,,de,(13.20) 11.21 (10.25) 11.48 12.08,3x3x3 Cube First round,3,2024
17,Jakob Kitak,10.25,,11.64,,si,11.45 11.40 (12.17) 12.07 (10.25),3x3x3 Cube First round,3,2024
18,Matej Brkić,10.87,,11.64,,si,(10.87) (14.24) 11.36 12.07 11.49,3x3x3 Cube First round,3,2024
19,Bruno Ivančić,9.80,,11.65,,hr,11.78 (9.80) (14.02) 10.71 12.45,3x3x3 Cube First round,3,2024
20,Benedek Szepesi-Réder,11.09,,11.74,,hu,12.58 (14.17) 11.20 (11.09) 11.45,3x3x3 Cube First round,3,2024
21,Muxi Yan,10.92,,11.80,,es,11.86 11.03 (13.84) (10.92) 12.52,3x3x3 Cube First round,3,2024
22,Blaž Kovačič,10.15,,11.91,,si,10.85 (10.15) 11.30 13.59 (14.72),3x3x3 Cube First round,3,2024
23,Filip Premužić,9.57,,12.15,,hr,(9.57) (13.65) 13.04 11.53 11.89,3x3x3 Cube First round,3,2024
24,Serafim Weiß,9.61,,12.23,,de,(15.39) 13.12 12.99 (9.61) 10.59,3x3x3 Cube First round,3,2024
25,Nemanja Vujnović,11.42,,12.49,,ba,11.48 (11.42) 12.54 (16.23) 13.46,3x3x3 Cube First round,3,2024
26,Barbara Kralj,12.17,,12.50,,hr,12.60 12.74 (12.17) 12.17 (12.82),3x3x3 Cube First round,3,2024
27,Stanko Perme,10.19,,12.70,,si,11.93 (10.19) 12.33 (15.76) 13.85,3x3x3 Cube First round,3,2024
28,Roman Sokolovskyi,11.09,,12.80,,ua,(11.09) 12.37 12.83 (16.02) 13.21,3x3x3 Cube First round,3,2024
29,Felix Strasser,11.04,,13.00,,at,(14.52) 13.04 12.20 13.77 (11.04),3x3x3 Cube First round,3,2024
30,Nenad Marjanović,11.75,,13.24,,hr,12.87 (11.75) 13.52 13.34 (13.59),3x3x3 Cube First round,3,2024
31,Darko Zakelšek,11.74,,13.51,,si,13.10 (11.74) (DNF) 12.85 14.57,3x3x3 Cube First round,3,2024
32,Filip Barbirič Frank,10.86,,13.63,,si,(10.86) 13.31 13.35 (16.45) 14.24,3x3x3 Cube First round,3,2024
33,Marin Grgić,11.93,,13.63,,hr,14.15 (11.93) 13.97 (16.66) 12.78,3x3x3 Cube First round,3,2024
34,Riccardo Fiumefreddo,11.90,,13.73,,it,13.66 13.22 14.30 (11.90) (16.49),3x3x3 Cube First round,3,2024
35,Jernej Šubelj,13.01,,13.81,,si,14.26 13.59 (13.01) 13.58 (15.32),3x3x3 Cube First round,3,2024
36,Tisa Megušar,11.76,,14.22,,si,14.97 14.60 (16.29) 13.08 (11.76),3x3x3 Cube First round,3,2024
37,Jakob Hladnik,10.91,,14.44,,si,13.25 (10.91) 14.23 15.85 (23.81),3x3x3 Cube First round,3,2024
38,Izak Lepej,11.77,,14.58,,si,12.63 15.98 15.12 (11.77) (16.74),3x3x3 Cube First round,3,2024
39,Marko Obradović,10.58,,14.77,,si,15.94 (18.83) 11.81 16.57 (10.58),3x3x3 Cube First round,3,2024
40,Dušan Zakelšek,13.32,,14.84,,si,14.25 14.05 16.22 (17.21) (13.32),3x3x3 Cube First round,3,2024
41,Erin Pernar,13.47,,15.09,,hr,14.44 (16.67) 15.00 15.84 (13.47),3x3x3 Cube First round,3,2024
42,Bartul Marušić,13.15,,15.17,,hr,15.90 (13.15) 13.53 (18.44) 16.07,3x3x3 Cube First round,3,2024
43,Urh Remic,13.86,,15.17,,si,14.65 14.09 (24.72) 16.77 (13.86),3x3x3 Cube First round,3,2024
44,Roko Mihael Ivić,14.16,,16.01,,hr,14.35 15.49 (23.86) (14.16) 18.19,3x3x3 Cube First round,3,2024
45,Tom Macele,14.96,,16.04,,si,(14.96) (19.62) 17.61 14.98 15.54,3x3x3 Cube First round,3,2024
46,Oskar Hudomalj,14.90,,16.15,,si,16.36 16.72 (17.65) 15.37 (14.90),3x3x3 Cube First round,3,2024
47,Albert Erdelez,14.15,,16.35,,hr,17.66 (19.34) 14.56 (14.15) 16.82,3x3x3 Cube First round,3,2024
48,Kajetan Markič,16.27,,16.74,,si,16.46 (16.27) 17.36 (22.39) 16.41,3x3x3 Cube First round,3,2024
49,Filip Judež,13.51,,16.75,,si,16.35 16.92 (13.51) 16.99 (17.48),3x3x3 Cube First round,3,2024
50,Gregor Mikic,13.14,,17.16,,si,13.53 19.76 (21.15) 18.20 (13.14),3x3x3 Cube First round,3,2024
51,Vigo Pernar,15.74,,17.18,,hr,(20.49) 17.95 17.61 15.98 (15.74),3x3x3 Cube First round,3,2024
52,Gal Brumec,16.40,,17.25,,si,17.03 (16.40) (18.40) 17.56 17.16,3x3x3 Cube First round,3,2024
53,Tajda Horvat,15.64,,17.52,,si,(15.64) 16.96 19.04 (23.21) 16.57,3x3x3 Cube First round,3,2024
